ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),Demand_Ratio,Peak_Demand
NBL,Strength&stretch1230-1330,6/27/2018,12:30:00,60,5,2999,0.083333333,0
NBL,Tai Chi 2.00-3.00pm,6/4/2018,14:00:00,60,12,3999,0.2,0
NBL,Tai Chi 2.00-3.00pm,6/11/2018,14:00:00,60,20,3999,0.333333333,0
NBL,Tai Chi 2.00-3.00pm,6/18/2018,14:00:00,60,15,3999,0.25,0
NBL,Tai Chi 2.00-3.00pm,6/25/2018,14:00:00,60,8,3999,0.133333333,0
NBL,Tap Dancing 11.15-12.15pm,6/6/2018,11:15:00,60,11,1999,0.183333333,0
NBL,Tap Dancing 11.15-12.15pm,6/13/2018,11:15:00,60,1,1999,0.016666667,0
NBL,Tap Dancing 11.15-12.15pm,6/20/2018,11:15:00,60,14,1999,0.233333333,0
NBL,Tap Dancing 11.15-12.15pm,6/27/2018,11:15:00,60,12,1999,0.2,0
NBL,Tap Dancing 12-1.30pm,6/4/2018,12:00:00,60,4,1999,0.066666667,0
NBL,Tap Dancing 12-1.30pm,6/11/2018,12:00:00,60,12,1999,0.2,0
NBL,Tap Dancing 12-1.30pm,6/18/2018,12:00:00,60,10,1999,0.166666667,0
NBL,Tap Dancing 12-1.30pm,6/25/2018,12:00:00,60,2,1999,0.033333333,0
NBL,Zumba 9.30-10.30am,6/3/2018,9:30:00,60,23,1299,0.383333333,0
NBL,Zumba 9.30-10.30am,6/10/2018,9:30:00,60,23,1299,0.383333333,0
NBL,Zumba 9.30-10.30am,6/17/2018,9:30:00,60,34,1299,0.566666667,0
NBL,Zumba 9.30-10.30am,6/24/2018,9:30:00,60,22,1299,0.366666667,0
NBL,Zumba Gold 1.45-2.45pm,6/7/2018,13:45:00,60,18,1999,0.3,0
NBL,Zumba Gold 1.45-2.45pm,6/14/2018,13:45:00,60,23,1999,0.383333333,0
NBL,Zumba Gold 1.45-2.45pm,6/21/2018,13:45:00,60,25,1999,0.416666667,0
NBL,Zumba Gold 1.45-2.45pm,6/28/2018,13:45:00,60,20,1999,0.333333333,0
NBL,Zumba Gold 12.45-1.45pm,6/5/2018,12:45:00,60,38,1999,0.633333333,0
NBL,Zumba Gold 12.45-1.45pm,6/12/2018,12:45:00,60,39,1999,0.65,0
NBL,Zumba Gold 12.45-1.45pm,6/19/2018,12:45:00,60,33,1999,0.55,0
NBL,Zumba Gold 12.45-1.45pm,6/26/2018,12:45:00,60,36,1999,0.6,0
SBP,20-20-20 9.30-10.30am,6/6/2018,9:30:00,35,15,499,0.428571429,0
SBP,20-20-20 9.30-10.30am,6/13/2018,9:30:00,35,20,499,0.571428571,0
SBP,20-20-20 9.30-10.30am,6/20/2018,9:30:00,35,14,499,0.4,0
SBP,20-20-20 9.30-10.30am,6/27/2018,9:30:00,35,23,499,0.657142857,0
SBP,45min Madness 9.15-10am,6/5/2018,9:15:00,35,11,1499,0.314285714,0
SBP,45min Madness 9.15-10am,6/12/2018,9:15:00,35,18,1499,0.514285714,0
SBP,45min Madness 9.15-10am,6/19/2018,9:15:00,35,17,1499,0.485714286,0
SBP,45min Madness 9.15-10am,6/26/2018,9:15:00,35,15,1499,0.428571429,0
SBP,Abs Blast 7.45-8.15am,6/5/2018,7:45:00,20,1,999,0.05,0
SBP,Abs Blast 7.45-8.15am,6/12/2018,7:45:00,20,2,999,0.1,0
SBP,Abs Blast 7.45-8.15am,6/19/2018,7:45:00,20,1,999,0.05,0
SBP,Abs Blast 7.45-8.15am,6/26/2018,7:45:00,20,1,999,0.05,0
SBP,Aqua Babies 9.30-10.00am,6/1/2018,9:30:00,10,6,1499,0.6,0
SBP,Aqua Babies 9.30-10.00am,6/8/2018,9:30:00,10,7,1499,0.7,0
SBP,Aqua Babies 9.30-10.00am,6/15/2018,9:30:00,10,8,1499,0.8,1
SBP,Aqua Babies 9.30-10.00am,6/22/2018,9:30:00,10,5,1499,0.5,0
SBP,Aqua Babies 9.30-10.00am,6/29/2018,9:30:00,10,10,1499,1,1
SBP,Aqua Babies 12 -12.30am,6/4/2018,12:00:00,10,8,1499,0.8,1
SBP,Aqua Babies 12 -12.30am,6/11/2018,12:00:00,10,5,1499,0.5,0
SBP,Aqua Babies 12 -12.30am,6/18/2018,12:00:00,10,10,1499,1,1
SBP,Aqua Babies 12 -12.30am,6/25/2018,12:00:00,10,6,1499,0.6,0
SBP,Aqua Fit 3.00-3.50pm,6/5/2018,15:00:00,35,20,999,0.571428571,0
SBP,Aqua Fit 3.00-3.50pm,6/12/2018,15:00:00,35,21,999,0.6,0
SBP,Aqua Fit 3.00-3.50pm,6/19/2018,15:00:00,35,20,999,0.571428571,0
SBP,Aqua Fit 3.00-3.50pm,6/26/2018,15:00:00,35,23,999,0.657142857,0
SBP,Aqua Fit 11.15-12.00,6/4/2018,11:15:00,35,32,999,0.914285714,1
SBP,Aqua Fit 11.15-12.00,6/11/2018,11:15:00,35,34,999,0.971428571,1
SBP,Aqua Fit 11.15-12.00,6/18/2018,11:15:00,35,35,999,1,1
SBP,Aqua Fit 11.15-12.00,6/25/2018,11:15:00,35,35,999,1,1
SBP,Aqua Tots 9.00-9.30am,6/1/2018,9:00:00,10,4,999,0.4,0
SBP,Aqua Tots 9.00-9.30am,6/8/2018,9:00:00,10,6,999,0.6,0
SBP,Aqua Tots 9.00-9.30am,6/15/2018,9:00:00,10,4,999,0.4,0
SBP,Aqua Tots 9.00-9.30am,6/22/2018,9:00:00,10,2,999,0.2,0
SBP,Aqua Tots 9.00-9.30am,6/29/2018,9:00:00,10,2,999,0.2,0
SBP,Aqua Tots 10.00-10.30am,6/1/2018,10:00:00,10,4,999,0.4,0
SBP,Aqua Tots 10.00-10.30am,6/8/2018,10:00:00,10,7,999,0.7,0
SBP,Aqua Tots 10.00-10.30am,6/15/2018,10:00:00,10,8,999,0.8,1
SBP,Aqua Tots 10.00-10.30am,6/22/2018,10:00:00,10,7,999,0.7,0
SBP,Aqua Tots 10.00-10.30am,6/29/2018,10:00:00,10,6,999,0.6,0
SBP,Aqua Tots & Babies 10.30-,6/1/2018,10:30:00,10,8,1499,0.8,1
SBP,Aqua Tots & Babies 10.30-,6/8/2018,10:30:00,10,5,1499,0.5,0
SBP,Aqua Tots & Babies 10.30-,6/15/2018,10:30:00,10,9,1499,0.9,1
SBP,Aqua Tots & Babies 10.30-,6/22/2018,10:30:00,10,8,1499,0.8,1
SBP,Aqua Tots & Babies 10.30-,6/29/2018,10:30:00,10,10,1499,1,1
SBP,Aquababies/tots 12-12.30,6/6/2018,12:00:00,10,7,1499,0.7,0
SBP,Aquababies/tots 12-12.30,6/13/2018,12:00:00,10,8,1499,0.8,1
SBP,Aquababies/tots 12-12.30,6/20/2018,12:00:00,10,10,1499,1,1
SBP,Aquababies/tots 12-12.30,6/27/2018,12:00:00,10,4,1499,0.4,0
SBP,Aquafit 6.00-7.00pm,6/6/2018,18:00:00,35,32,999,0.914285714,1
SBP,Aquafit 6.00-7.00pm,6/13/2018,18:00:00,35,31,999,0.885714286,1
SBP,Aquafit 6.00-7.00pm,6/20/2018,18:00:00,35,35,999,1,1
SBP,Aquafit 6.00-7.00pm,6/27/2018,18:00:00,35,33,999,0.942857143,1
SBP,Aquafit  7.00-8.00pm,6/1/2018,19:00:00,35,34,999,0.971428571,1
SBP,Aquafit  7.00-8.00pm,6/8/2018,19:00:00,35,33,999,0.942857143,1
SBP,Aquafit  7.00-8.00pm,6/15/2018,19:00:00,35,29,999,0.828571429,1
SBP,Aquafit  7.00-8.00pm,6/22/2018,19:00:00,35,25,999,0.714285714,0
SBP,Aquafit  7.00-8.00pm,6/29/2018,19:00:00,35,33,999,0.942857143,1
SBP,Aquafit 7.00-8.00pm,6/4/2018,19:00:00,35,29,999,0.828571429,1
SBP,Aquafit 7.00-8.00pm,6/11/2018,19:00:00,35,34,999,0.971428571,1
SBP,Aquafit 7.00-8.00pm,6/18/2018,19:00:00,35,30,999,0.857142857,1
SBP,Aquafit 7.00-8.00pm,6/25/2018,19:00:00,35,34,999,0.971428571,1
SBP,Aquatots 12.30- 13.00pm,6/4/2018,12:30:00,10,2,999,0.2,0
SBP,Aquatots 12.30- 13.00pm,6/11/2018,12:30:00,10,3,999,0.3,0
SBP,Aquatots 12.30- 13.00pm,6/18/2018,12:30:00,10,4,999,0.4,0
SBP,Aquatots 12.30- 13.00pm,6/25/2018,12:30:00,10,1,999,0.1,0
SBP,Ballroom Dance 2.30-3.30,6/8/2018,14:30:00,35,9,2999,0.257142857,0
SBP,Ballroom Dance 2.30-3.30,6/15/2018,14:30:00,35,12,2999,0.342857143,0
SBP,Ballroom Dance 2.30-3.30,6/22/2018,14:30:00,35,6,2999,0.171428571,0
SBP,Ballroom Dance 2.30-3.30,6/29/2018,14:30:00,35,6,2999,0.171428571,0
SBP,Better Living Team 2pm,6/11/2018,14:00:00,25,21,1499,0.84,1
SBP,Better Living Team 2pm,6/18/2018,14:00:00,25,9,1499,0.36,0
SBP,Better Living Team 2pm,6/25/2018,14:00:00,25,14,1499,0.56,0
SBP,Body Balan 11.30-12.30pm,6/3/2018,11:30:00,35,20,2499,0.571428571,0
SBP,Body Balan 11.30-12.30pm,6/10/2018,11:30:00,35,13,2499,0.371428571,0
SBP,Body Balan 11.30-12.30pm,6/17/2018,11:30:00,35,10,2499,0.285714286,0
SBP,Body Balan 11.30-12.30pm,6/24/2018,11:30:00,35,7,2499,0.2,0
SBP,Body Balance 7pm-8pm,6/6/2018,19:00:00,35,35,2499,1,1
SBP,Body Balance 7pm-8pm,6/13/2018,19:00:00,35,27,2499,0.771428571,1
SBP,Body Balance 7pm-8pm,6/20/2018,19:00:00,35,32,2499,0.914285714,1
SBP,Body Balance 7pm-8pm,6/27/2018,19:00:00,35,19,2499,0.542857143,0
SBP,Body Balance 11-12pm,6/5/2018,11:00:00,35,11,2499,0.314285714,0
SBP,Body Balance 11-12pm,6/7/2018,11:00:00,35,12,2499,0.342857143,0
SBP,Body Balance 11-12pm,6/8/2018,11:00:00,35,14,2499,0.4,0
SBP,Body Balance 11-12pm,6/12/2018,11:00:00,35,16,2499,0.457142857,0
SBP,Body Balance 11-12pm,6/14/2018,11:00:00,35,15,2499,0.428571429,0
SBP,Body Balance 11-12pm,6/15/2018,11:00:00,35,15,2499,0.428571429,0
SBP,Body Balance 11-12pm,6/19/2018,11:00:00,35,14,2499,0.4,0
SBP,Body Balance 11-12pm,6/21/2018,11:00:00,35,16,2499,0.457142857,0
SBP,Body Balance 11-12pm,6/22/2018,11:00:00,35,11,2499,0.314285714,0
SBP,Body Balance 11-12pm,6/26/2018,11:00:00,35,14,2499,0.4,0
SBP,Body Balance 11-12pm,6/28/2018,11:00:00,35,13,2499,0.371428571,0
SBP,Body Balance 11-12pm,6/29/2018,11:00:00,35,9,2499,0.257142857,0
SBP,Body Balance 11.30-12.30,6/2/2018,11:30:00,30,17,2499,0.566666667,0
SBP,Body Balance 11.30-12.30,6/9/2018,11:30:00,30,16,2499,0.533333333,0
SBP,Body Balance 11.30-12.30,6/16/2018,11:30:00,30,17,2499,0.566666667,0
SBP,Body Balance 11.30-12.30,6/23/2018,11:30:00,30,14,2499,0.466666667,0
SBP,Body Balance 11.30-12.30,6/30/2018,11:30:00,30,12,2499,0.4,0
SBP,Body Balance 12.30-1.30pm,6/4/2018,12:30:00,35,4,2499,0.114285714,0
SBP,Body Balance 12.30-1.30pm,6/11/2018,12:30:00,35,6,2499,0.171428571,0
SBP,Body Balance 12.30-1.30pm,6/18/2018,12:30:00,35,9,2499,0.257142857,0
SBP,Body Balance 12.30-1.30pm,6/25/2018,12:30:00,35,12,2499,0.342857143,0
SBP,Body Combat   5.00-6.00pm,6/4/2018,17:00:00,35,11,1499,0.314285714,0
SBP,Body Combat   5.00-6.00pm,6/11/2018,17:00:00,35,14,1499,0.4,0
SBP,Body Combat   5.00-6.00pm,6/18/2018,17:00:00,35,20,1499,0.571428571,0
SBP,Body Combat   5.00-6.00pm,6/25/2018,17:00:00,35,17,1499,0.485714286,0
SBP,Body Combat 5.00-6.00pm,6/6/2018,17:00:00,35,30,1499,0.857142857,1
SBP,Body Combat 5.00-6.00pm,6/13/2018,17:00:00,35,23,1499,0.657142857,0
SBP,Body Combat 5.00-6.00pm,6/20/2018,17:00:00,35,29,1499,0.828571429,1
SBP,Body Combat 5.00-6.00pm,6/27/2018,17:00:00,35,28,1499,0.8,1
SBP,Body Combat 6-7.00pm,6/1/2018,18:00:00,35,29,1499,0.828571429,1
SBP,Body Combat 6-7.00pm,6/8/2018,18:00:00,35,34,1499,0.971428571,1
SBP,Body Combat 6-7.00pm,6/22/2018,18:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 6-7.00pm,6/29/2018,18:00:00,35,26,1499,0.742857143,0
SBP,Body Combat 7.00-8.00pm,6/4/2018,19:00:00,40,38,1499,0.95,1
SBP,Body Combat 7.00-8.00pm,6/5/2018,19:00:00,35,34,1499,0.971428571,1
SBP,Body Combat 7.00-8.00pm,6/11/2018,19:00:00,40,31,1499,0.775,1
SBP,Body Combat 7.00-8.00pm,6/12/2018,19:00:00,35,25,1499,0.714285714,0
SBP,Body Combat 7.00-8.00pm,6/18/2018,19:00:00,40,37,1499,0.925,1
SBP,Body Combat 7.00-8.00pm,6/19/2018,19:00:00,35,30,1499,0.857142857,1
SBP,Body Combat 7.00-8.00pm,6/25/2018,19:00:00,40,29,1499,0.725,0
SBP,Body Combat 7.00-8.00pm,6/26/2018,19:00:00,35,26,1499,0.742857143,0
SBP,Body Combat 9.15-10.15am,6/3/2018,9:15:00,35,34,1499,0.971428571,1
SBP,Body Combat 9.15-10.15am,6/10/2018,9:15:00,35,29,1499,0.828571429,1
SBP,Body Combat 9.15-10.15am,6/17/2018,9:15:00,35,33,1499,0.942857143,1
SBP,Body Combat 9.15-10.15am,6/24/2018,9:15:00,35,33,1499,0.942857143,1
SBP,Body Combat 10.00-11.00am,6/7/2018,10:00:00,40,20,1499,0.5,0
SBP,Body Combat 10.00-11.00am,6/14/2018,10:00:00,40,31,1499,0.775,1
SBP,Body Combat 10.00-11.00am,6/21/2018,10:00:00,40,26,1499,0.65,0
SBP,Body Combat 10.00-11.00am,6/28/2018,10:00:00,40,23,1499,0.575,0
SBP,Body Combat 10.30-11.30,6/2/2018,10:30:00,35,30,1499,0.857142857,1
SBP,Body Combat 10.30-11.30,6/9/2018,10:30:00,35,29,1499,0.828571429,1
SBP,Body Combat 10.30-11.30,6/16/2018,10:30:00,35,30,1499,0.857142857,1
SBP,Body Combat 10.30-11.30,6/23/2018,10:30:00,35,24,1499,0.685714286,0
SBP,Body Combat 10.30-11.30,6/30/2018,10:30:00,35,26,1499,0.742857143,0
SBP,Body Combat 11.30-12.30pm,6/4/2018,11:30:00,35,13,1499,0.371428571,0
SBP,Body Combat 11.30-12.30pm,6/11/2018,11:30:00,35,15,1499,0.428571429,0
SBP,Body Combat 11.30-12.30pm,6/18/2018,11:30:00,35,16,1499,0.457142857,0
SBP,Body Combat 11.30-12.30pm,6/25/2018,11:30:00,35,12,1499,0.342857143,0
SBP,Body Con 10.30-11.30am,6/3/2018,10:30:00,40,28,1299,0.7,0
SBP,Body Con 10.30-11.30am,6/4/2018,10:30:00,35,17,1299,0.485714286,0
SBP,Body Con 10.30-11.30am,6/10/2018,10:30:00,40,29,1299,0.725,0
SBP,Body Con 10.30-11.30am,6/11/2018,10:30:00,35,26,1299,0.742857143,0
SBP,Body Con 10.30-11.30am,6/17/2018,10:30:00,40,24,1299,0.6,0
SBP,Body Con 10.30-11.30am,6/18/2018,10:30:00,35,26,1299,0.742857143,0
SBP,Body Con 10.30-11.30am,6/24/2018,10:30:00,40,20,1299,0.5,0
SBP,Body Con 10.30-11.30am,6/25/2018,10:30:00,35,18,1299,0.514285714,0
SBP,Body Cond 5.00-6.00pm,6/5/2018,17:00:00,35,22,1299,0.628571429,0
SBP,Body Cond 5.00-6.00pm,6/12/2018,17:00:00,35,31,1299,0.885714286,1
SBP,Body Cond 5.00-6.00pm,6/19/2018,17:00:00,35,23,1299,0.657142857,0
SBP,Body Cond 5.00-6.00pm,6/26/2018,17:00:00,35,24,1299,0.685714286,0
SBP,Body Cond 10-11am,6/1/2018,10:00:00,35,11,1299,0.314285714,0
SBP,Body Cond 10-11am,6/8/2018,10:00:00,35,27,1299,0.771428571,1
SBP,Body Cond 10-11am,6/15/2018,10:00:00,35,23,1299,0.657142857,0
SBP,Body Cond 10-11am,6/22/2018,10:00:00,35,17,1299,0.485714286,0
SBP,Body Cond 10-11am,6/29/2018,10:00:00,35,18,1299,0.514285714,0
SBP,Body Cond 10.30-11.30am,6/6/2018,10:30:00,35,23,1299,0.657142857,0
SBP,Body Cond 10.30-11.30am,6/13/2018,10:30:00,35,22,1299,0.628571429,0
SBP,Body Cond 10.30-11.30am,6/20/2018,10:30:00,35,18,1299,0.514285714,0
SBP,Body Cond 10.30-11.30am,6/27/2018,10:30:00,35,27,1299,0.771428571,1
SBP,Body Conditioning 8-9pm,6/4/2018,20:00:00,35,19,1299,0.542857143,0
SBP,Body Conditioning 8-9pm,6/11/2018,20:00:00,35,13,1299,0.371428571,0
SBP,Body Conditioning 8-9pm,6/18/2018,20:00:00,35,20,1299,0.571428571,0
SBP,Body Conditioning 8-9pm,6/25/2018,20:00:00,35,11,1299,0.314285714,0
SBP,Circuits 7 -7.45 Am,6/5/2018,7:00:00,20,14,2999,0.7,0
SBP,Circuits 7 -7.45 Am,6/12/2018,7:00:00,20,10,2999,0.5,0
SBP,Circuits 7 -7.45 Am,6/19/2018,7:00:00,20,10,2999,0.5,0
SBP,Circuits 7 -7.45 Am,6/26/2018,7:00:00,20,11,2999,0.55,0
SBP,Ex Better Living Team,6/27/2018,14:00:00,30,1,1499,0.033333333,0
SBP,Family Bootcamp 4-4.45pm,6/6/2018,16:00:00,30,2,3999,0.066666667,0
SBP,Family Bootcamp 4-4.45pm,6/20/2018,16:00:00,30,1,3999,0.033333333,0
SBP,Family Bootcamp 4-4.45pm,6/27/2018,16:00:00,30,4,3999,0.133333333,0
SBP,Fusion   6.00-7.00pm,6/6/2018,18:00:00,40,30,999,0.75,1
SBP,Fusion   6.00-7.00pm,6/13/2018,18:00:00,40,23,999,0.575,0
SBP,Fusion   6.00-7.00pm,6/20/2018,18:00:00,40,23,999,0.575,0
SBP,Fusion   6.00-7.00pm,6/27/2018,18:00:00,40,20,999,0.5,0
SBP,H.I.I.T 9.30-10.30am,6/4/2018,9:30:00,35,11,2499,0.314285714,0
SBP,H.I.I.T 9.30-10.30am,6/11/2018,9:30:00,35,16,2499,0.457142857,0
SBP,H.I.I.T 9.30-10.30am,6/18/2018,9:30:00,35,13,2499,0.371428571,0
SBP,H.I.I.T 9.30-10.30am,6/25/2018,9:30:00,35,11,2499,0.314285714,0
SBP,H.I.I.T.  5.00-6.00pm,6/1/2018,17:00:00,30,5,2499,0.166666667,0
SBP,H.I.I.T.  5.00-6.00pm,6/8/2018,17:00:00,30,7,2499,0.233333333,0
SBP,H.I.I.T.  5.00-6.00pm,6/22/2018,17:00:00,30,6,2499,0.2,0
SBP,H.I.I.T.  5.00-6.00pm,6/29/2018,17:00:00,30,8,2499,0.266666667,0
SBP,Hatton A B C 6-7.00pm,6/5/2018,18:00:00,30,17,1999,0.566666667,0
SBP,Hatton A B C 6-7.00pm,6/12/2018,18:00:00,30,18,1999,0.6,0
SBP,Hatton A B C 6-7.00pm,6/19/2018,18:00:00,30,23,1999,0.766666667,1
SBP,Hatton A B C 6-7.00pm,6/26/2018,18:00:00,30,21,1999,0.7,0
SBP,Hatton A B C 7-8am,6/7/2018,7:30:00,20,5,1999,0.25,0
SBP,Hatton A B C 7-8am,6/14/2018,7:30:00,20,7,1999,0.35,0
SBP,Hatton A B C 7-8am,6/21/2018,7:30:00,20,9,1999,0.45,0
SBP,Hatton A B C 7-8am,6/28/2018,7:30:00,20,8,1999,0.4,0
SBP,Hiit Circuit 9.30 - 10.30,6/2/2018,9:30:00,25,8,2499,0.32,0
SBP,Hiit Circuit 9.30 - 10.30,6/9/2018,9:30:00,25,18,2499,0.72,0
SBP,Hiit Circuit 9.30 - 10.30,6/16/2018,9:30:00,25,13,2499,0.52,0
SBP,Hiit Circuit 9.30 - 10.30,6/23/2018,9:30:00,25,17,2499,0.68,0
SBP,Hiit Circuit 9.30 - 10.30,6/30/2018,9:30:00,25,12,2499,0.48,0
SBP,Insanity 5:00-6:00pm,6/7/2018,17:00:00,35,10,3999,0.285714286,0
SBP,Insanity 5:00-6:00pm,6/14/2018,17:00:00,35,9,3999,0.257142857,0
SBP,Insanity 5:00-6:00pm,6/21/2018,17:00:00,35,5,3999,0.142857143,0
SBP,Insanity 5:00-6:00pm,6/28/2018,17:00:00,35,5,3999,0.142857143,0
SBP,Jun Induction 12.30,6/2/2018,12:30:00,4,1,1999,0.25,0
SBP,Jun Induction 12.30,6/9/2018,12:30:00,4,1,1999,0.25,0
SBP,Jun Induction 12.30,6/16/2018,12:30:00,4,4,1999,1,1
SBP,Junior Gym 3.30-5.00pm,6/7/2018,15:30:00,10,2,2999,0.2,0
SBP,Junior Gym 3.30-5.00pm,6/8/2018,15:30:00,10,1,2999,0.1,0
SBP,Junior Gym 3.30-5.00pm,6/21/2018,15:30:00,10,2,2999,0.2,0
SBP,Legs Bums Tums 10-11am,6/5/2018,10:00:00,35,21,1999,0.6,0
SBP,Legs Bums Tums 10-11am,6/12/2018,10:00:00,35,21,1999,0.6,0
SBP,Legs Bums Tums 10-11am,6/19/2018,10:00:00,35,15,1999,0.428571429,0
SBP,Legs Bums Tums 10-11am,6/26/2018,10:00:00,35,24,1999,0.685714286,0
SBP,Line Dancing 1.30-2.30pm,6/1/2018,13:30:00,35,4,1499,0.114285714,0
SBP,Line Dancing 1.30-2.30pm,6/8/2018,13:30:00,35,9,1499,0.257142857,0
SBP,Line Dancing 1.30-2.30pm,6/15/2018,13:30:00,35,8,1499,0.228571429,0
SBP,Line Dancing 1.30-2.30pm,6/22/2018,13:30:00,35,9,1499,0.257142857,0
SBP,Line Dancing 1.30-2.30pm,6/29/2018,13:30:00,35,5,1499,0.142857143,0
SBP,M M A Cond 8.30-9.30am,6/2/2018,8:30:00,20,10,3999,0.5,0
SBP,M M A Cond 8.30-9.30am,6/9/2018,8:30:00,20,14,3999,0.7,0
SBP,M M A Cond 8.30-9.30am,6/16/2018,8:30:00,20,7,3999,0.35,0
SBP,M M A Cond 8.30-9.30am,6/23/2018,8:30:00,20,12,3999,0.6,0
SBP,M M A Cond 8.30-9.30am,6/30/2018,8:30:00,20,6,3999,0.3,0
SBP,Metafit 4.30-5.00pm,6/7/2018,16:30:00,35,10,1999,0.285714286,0
SBP,Metafit 4.30-5.00pm,6/14/2018,16:30:00,35,5,1999,0.142857143,0
SBP,Metafit 4.30-5.00pm,6/21/2018,16:30:00,35,4,1999,0.114285714,0
SBP,Metafit 4.30-5.00pm,6/28/2018,16:30:00,35,5,1999,0.142857143,0
SBP,Pilates 8.00pm-9.00pm,6/5/2018,20:00:00,35,21,2999,0.6,0
SBP,Pilates 8.00pm-9.00pm,6/12/2018,20:00:00,35,28,2999,0.8,1
SBP,Pilates 8.00pm-9.00pm,6/19/2018,20:00:00,35,33,2999,0.942857143,1
SBP,Pilates 8.00pm-9.00pm,6/26/2018,20:00:00,35,26,2999,0.742857143,0
SBP,Pure Stretch 8-9pm,6/6/2018,20:00:00,35,17,999,0.485714286,0
SBP,Pure Stretch 8-9pm,6/13/2018,20:00:00,35,19,999,0.542857143,0
SBP,Pure Stretch 8-9pm,6/20/2018,20:00:00,35,25,999,0.714285714,0
SBP,Pure Stretch 8-9pm,6/27/2018,20:00:00,35,14,999,0.4,0
SBP,Pure Stretch 12.00-1.00pm,6/7/2018,12:00:00,35,14,999,0.4,0
SBP,Pure Stretch 12.00-1.00pm,6/14/2018,12:00:00,35,14,999,0.4,0
SBP,Pure Stretch 12.00-1.00pm,6/21/2018,12:00:00,35,12,999,0.342857143,0
SBP,Pure Stretch 12.00-1.00pm,6/28/2018,12:00:00,35,9,999,0.257142857,0
SBP,Step Zumba 6.00-7.00pm,6/7/2018,18:00:00,30,18,1999,0.6,0
SBP,Step Zumba 6.00-7.00pm,6/14/2018,18:00:00,30,10,1999,0.333333333,0
SBP,Step Zumba 6.00-7.00pm,6/21/2018,18:00:00,30,16,1999,0.533333333,0
SBP,Step Zumba 6.00-7.00pm,6/28/2018,18:00:00,30,6,1999,0.2,0
SBP,Stretch 6pm -7pm,6/4/2018,18:00:00,35,25,999,0.714285714,0
SBP,Stretch 6pm -7pm,6/11/2018,18:00:00,35,18,999,0.514285714,0
SBP,Stretch 6pm -7pm,6/18/2018,18:00:00,35,22,999,0.628571429,0
SBP,Stretch 6pm -7pm,6/25/2018,18:00:00,35,17,999,0.485714286,0
SBP,Stretch   11.30-12.30pm,6/6/2018,11:30:00,35,12,999,0.342857143,0
SBP,Stretch   11.30-12.30pm,6/13/2018,11:30:00,35,15,999,0.428571429,0
SBP,Stretch   11.30-12.30pm,6/20/2018,11:30:00,35,8,999,0.228571429,0
SBP,Stretch   11.30-12.30pm,6/27/2018,11:30:00,35,13,999,0.371428571,0
SBP,Swimfit 7am-8am,6/2/2018,7:30:00,29,17,1499,0.586206897,0
SBP,Swimfit 7am-8am,6/9/2018,7:30:00,29,10,1499,0.344827586,0
SBP,Swimfit 7am-8am,6/16/2018,7:30:00,29,23,1499,0.793103448,1
SBP,Swimfit 7am-8am,6/23/2018,7:30:00,29,17,1499,0.586206897,0
SBP,Swimfit 7am-8am,6/30/2018,7:30:00,29,17,1499,0.586206897,0
SBP,Wm Better Living Team,6/6/2018,13:00:00,30,1,1999,0.033333333,0
TSC,5.30-6.30pm Body Cond,6/5/2018,17:30:00,24,14,1299,0.583333333,0
TSC,5.30-6.30pm Body Cond,6/12/2018,17:30:00,24,13,1299,0.541666667,0
TSC,5.30-6.30pm Body Cond,6/19/2018,17:30:00,24,7,1299,0.291666667,0
TSC,5.30-6.30pm Body Cond,6/26/2018,17:30:00,24,2,1299,0.083333333,0
TSC,6.30-7.30pm Combat Aero,6/5/2018,18:30:00,24,6,1499,0.25,0
TSC,6.30-7.30pm Combat Aero,6/12/2018,18:30:00,24,6,1499,0.25,0
TSC,6.30-7.30pm Combat Aero,6/19/2018,18:30:00,24,10,1499,0.416666667,0
TSC,6.30-7.30pm Combat Aero,6/26/2018,18:30:00,24,5,1499,0.208333333,0
TSC,20-20-20 7.00-8.00pm,6/6/2018,19:00:00,24,8,499,0.333333333,0
TSC,20-20-20 7.00-8.00pm,6/13/2018,19:00:00,24,7,499,0.291666667,0
TSC,20-20-20 7.00-8.00pm,6/20/2018,19:00:00,24,7,499,0.291666667,0
TSC,20-20-20 7.00-8.00pm,6/27/2018,19:00:00,24,10,499,0.416666667,0
TSC,Aqua Zumba  12.00-1.00pm,6/1/2018,12:00:00,25,14,1999,0.56,0
TSC,Aqua Zumba  12.00-1.00pm,6/8/2018,12:00:00,25,14,1999,0.56,0
TSC,Aqua Zumba  12.00-1.00pm,6/15/2018,12:00:00,25,1,1999,0.04,0
TSC,Aqua Zumba  12.00-1.00pm,6/22/2018,12:00:00,25,1,1999,0.04,0
TSC,Aqua Zumba  12.00-1.00pm,6/29/2018,12:00:00,25,19,1999,0.76,1
TSC,Aquafit 3.00-3.45pm,6/5/2018,15:00:00,25,17,999,0.68,0
TSC,Aquafit 3.00-3.45pm,6/12/2018,15:00:00,25,13,999,0.52,0
TSC,Aquafit 3.00-3.45pm,6/19/2018,15:00:00,25,1,999,0.04,0
TSC,Aquafit 3.00-3.45pm,6/26/2018,15:00:00,25,14,999,0.56,0
